sampleplotid,x,y,measurementdate,g,d,h,v,v.ma,v.ku,v.lp,myear,filename.1,a.date.1,a.window.1,filename.2,a.date.2,a.window.2,v.lp.proc
908146,361384.02,6918546.89,2013,9.4,8.7,7,38.71,36.6,2.1,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4232A3.laz,2013-07-14,C,NA,NA,NA,0
908148,361888.54,6918552.78,2013,22.4,14,14.5,155.06,5.59,15.68,133.79,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4232A3.laz,2013-07-14,C,NA,NA,NA,86
908152,365182.69,6917797.9,2013,29.4,23.5,17.7,248.6,235.87,0,12.73,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4231D4.laz,2013-07-14,C,NA,NA,NA,5
908153,365188.12,6918048.84,2013,23.9,22.8,16.6,191.2,111.47,61.4,18.33,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4232C3.laz,2013-07-14,C,NA,NA,NA,10
908154,365193.32,6918306.5,2013,18.5,27.1,20.4,177.15,177.15,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4232C3.laz,2013-07-14,C,NA,NA,NA,0
908155,365441.51,6918551.59,2013,6.7,10.6,8,29.53,29.53,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4232C3.laz,2013-07-14,C,NA,NA,NA,0
908157,365940.79,6918554.92,2013,13.9,17.1,13.1,91.81,91.81,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4232C3.laz,2013-07-14,C,NA,NA,NA,0
908158,366189.66,6918554.03,2013,9.1,7.7,6.6,36.24,34.15,0,2.08,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4232C3.laz,2013-07-14,C,NA,NA,NA,6
908161,369488.3,6917545.31,2013,20.8,14.2,12.7,130.99,24.17,61.11,45.71,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4231F2.laz,2013-07-14,C,NA,NA,NA,35
908162,369489.93,6917797.77,2013,24.3,28.5,21.1,236.27,137.01,62.34,36.92,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4231F2.laz,2013-07-14,C,NA,NA,NA,16
908164,369484.73,6918294.66,2013,21.1,24.3,19.8,197.41,192.96,1.54,2.92,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4232E1.laz,2013-07-14,C,NA,NA,NA,1
908165,369734.78,6918548.83,2013,23.2,15.6,15.2,169.97,15.08,51.18,103.71,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4232E1.laz,2013-07-14,C,NA,NA,NA,61
908166,369985.32,6918553.34,2013,22.2,14.1,12.2,137.04,103.23,21.54,12.27,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4232E1.laz,2013-07-14,C,NA,NA,NA,9
908167,370237.41,6918545.98,2013,22.1,14.2,12,135.25,94.09,40.83,0.34,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4232E1.laz,2013-07-14,C,NA,NA,NA,0
908168,370487.68,6918554.37,2013,32.4,15.6,14.5,233.42,231.31,2.12,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4232E1.laz,2013-07-14,C,NA,NA,NA,0
908171,373793.9,6917547.21,2013,31,15.7,14.3,222.07,214.29,7.72,0.07,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4231F4.laz,2013-07-14,C,NA,NA,NA,0
908172,373788.49,6917809.33,2013,14.7,13.9,10.5,78.19,45.69,3.74,28.76,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4231F4.laz,2013-07-14,C,NA,NA,NA,37
908181,378093.25,6917555.22,2013,10.8,18.2,15,78.27,30.67,27.32,20.28,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4231H4.laz,2013-07-14,C,NA,NA,NA,26
908182,378086.57,6917787.47,2013,26,15.2,12.8,168.95,164.19,0,4.76,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4231H4.laz,2013-07-14,C,NA,NA,NA,3
908185,378334.97,6918549.49,2013,8.7,16.8,12.1,53.68,53.06,0.52,0.1,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4232G3.laz,2013-07-14,C,NA,NA,NA,0
908186,378588.21,6918553.96,2013,17.9,16.8,15.3,132.6,70.25,5.02,57.33,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4232G3.laz,2013-07-14,C,NA,NA,NA,43
908187,378838.4,6918551.1,2013,18.7,15.1,12.7,113.91,0,50.36,63.55,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4232G3.laz,2013-07-14,C,NA,NA,NA,56
908188,379089.11,6918551.38,2013,10.7,11.1,9.7,54.73,0,43.56,11.17,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4232G3.laz,2013-07-14,C,NA,NA,NA,20
908193,382393.6,6918057.32,2013,25.6,18.3,16.1,200.84,100.19,41.21,59.44,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4234A1.laz,2013-07-14,C,NA,NA,NA,30
908197,383134.12,6918553.33,2013,17.2,18.9,16,127.18,19.68,5.3,102.19,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4234A3.laz,2013-07-14,C,NA,NA,NA,80
908211,390987.78,6917542.47,2013,17.2,19.5,15.4,129.94,119.08,10.59,0.27,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4233D4.laz,2013-07-14,C,NA,NA,NA,0
908212,390991.91,6917797.49,2013,10.8,17.2,12.5,68.29,68.29,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4233D4.laz,2013-07-14,C,NA,NA,NA,0
908213,390990.97,6918060.87,2013,31,21.7,18.1,271,268.26,0,2.74,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4234C3.laz,2013-07-14,C,NA,NA,NA,1
908216,391491.68,6918552.58,2013,11.9,10.7,9.1,57.41,19.84,29.44,8.13,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4234C3.laz,2013-07-14,C,NA,NA,NA,14
908217,391733.85,6918551.4,2013,18.2,17.5,14.2,127.31,56.39,70.69,0.23,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4234C3.laz,2013-07-14,C,NA,NA,NA,0
908223,395281.08,6918036.3,2013,12.2,11.9,11.2,68.31,25.22,11.24,31.84,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4234E3.laz,2013-07-14,C,NA,NA,NA,47
908224,395295.62,6918329.47,2013,16.9,11.2,9.1,84.82,71.61,9.42,3.79,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4234E3.laz,2013-07-14,C,NA,NA,NA,4
908232,399595.39,6917801.04,2013,32.7,16.6,15.6,252.74,0,186.04,66.7,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4233H2.laz,2013-07-14,C,NA,NA,NA,26
908235,399836.47,6918545.01,2013,14,17.1,15.2,105.65,93.13,5.09,7.43,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4234G1.laz,2013-07-14,C,NA,NA,NA,7
908237,400331.95,6918549.67,2013,24.1,21.4,17.1,199.38,166.48,26.94,5.97,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4234G1.laz,2013-07-14,C,NA,NA,NA,3
908242,403890.33,6917808.79,2013,35.1,18.2,16.5,286.5,0,274.7,11.8,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4233H4.laz,2013-07-14,C,NA,NA,NA,4
908243,403894.83,6918052.36,2013,22.3,27.1,20.5,210.25,16.89,192.22,1.14,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4234G3.laz,2013-07-14,C,NA,NA,NA,1
909011,304990.98,6921856.03,2013,15.4,17.3,10.5,81.82,59.7,1.42,20.7,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N3434G2.laz,2013-07-10,C,NA,NA,NA,25
909015,305240.22,6922850.95,2013,13.1,19.4,16.4,99.59,0,0.74,98.85,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N3434G4.laz,2013-07-10,C,NA,NA,NA,99
909016,305491.93,6922857.25,2013,14.7,20.7,16.3,115.37,96.26,0,19.11,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N3434G4.laz,2013-07-10,C,NA,NA,NA,17
909017,305742.02,6922850.72,2013,17.7,17.4,14.3,125.48,119.42,0,6.06,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N3434G4.laz,2013-07-10,C,NA,NA,NA,5
909018,305998.63,6922848.12,2013,29.7,21.9,16.4,232.62,0,128.76,103.85,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N3434G4.laz,2013-07-10,C,NA,NA,NA,45
909023,309284.59,6922346.09,2013,12.2,19.5,14.4,85.18,55.91,29.27,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4212A2.laz,2013-07-11,C,NA,NA,NA,0
909025,309554.14,6922847.98,2013,15.5,18.9,16.4,120.07,55.64,0,64.42,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4212A2.laz,2013-07-11,C,NA,NA,NA,54
909026,309784.96,6922856.25,2013,18.5,17.3,14.1,124.83,52.04,0,72.79,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4212A2.laz,2013-07-11,C,NA,NA,NA,58
909028,310290.56,6922850.82,2013,17.6,25.4,20.1,166.54,159,0,7.55,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4212A2.laz,2013-07-11,C,NA,NA,NA,5
909038,314590.06,6922851.83,2013,27.8,15.9,17.5,237.52,3.77,0.64,233.11,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4212C2.laz,2013-07-11,C,NA,NA,NA,98
909042,317890.01,6922099.18,2013,14.2,14.7,10,75.4,74.31,0,1.09,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4212C4.laz,2013-07-11,C,NA,NA,NA,1
909043,317889.34,6922343.52,2013,9.7,11.1,7.8,43.01,42.84,0.17,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4212C4.laz,2013-07-11,C,NA,NA,NA,0
909044,317884.87,6922588.56,2013,9.1,10.1,7.2,37.73,37.73,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4212C4.laz,2013-07-11,C,NA,NA,NA,0
909046,318387.11,6922851.2,2013,9,14.3,11.1,52.21,52.21,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4212C4.laz,2013-07-11,C,NA,NA,NA,0
909048,318887.03,6922854.34,2013,17.2,15.6,11.7,103.09,100.47,0,2.62,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4212C4.laz,2013-07-11,C,NA,NA,NA,3
909053,322188.91,6922353.2,2013,28.7,29.9,18.9,252.82,240.88,10.3,1.64,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4212E2.laz,2013-07-11,C,NA,NA,NA,1
909054,322190.6,6922600.02,2013,12.4,25.6,18,105.18,94.18,1.45,9.56,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4212E2.laz,2013-07-11,C,NA,NA,NA,9
909056,322686.87,6922846.98,2013,24.3,18,17.1,200.73,81.05,44.38,75.31,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4212E2.laz,2013-07-11,C,NA,NA,NA,38
909064,326489.59,6922612.95,2013,19.4,21.3,19.9,184.32,182.75,0,1.57,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4212G2.laz,2013-07-12,C,NA,NA,NA,1
909067,327245.11,6922849.37,2013,5.6,12,10.1,28.9,18.69,1.54,8.67,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4212G2.laz,2013-07-12,C,NA,NA,NA,30
909081,335087.53,6921849.53,2013,8.7,6,5.2,28.69,0,26.97,1.72,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4214A4.laz,2013-07-12,C,NA,NA,NA,6
909083,335086.86,6922349.77,2013,20.6,17.2,14.4,143.1,0,89.78,53.31,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4214A4.laz,2013-07-12,C,NA,NA,NA,37
909086,335595.85,6922850.4,2013,25.2,20.2,17.8,214.68,129.89,38.87,45.92,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4214A4.laz,2013-07-12,C,NA,NA,NA,21
909092,339391.27,6922110.32,2013,27.5,28.2,21.1,265.71,158.91,99.29,7.51,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4214C2.laz,2013-07-12,C,NA,NA,NA,3
909094,339385.83,6922596.82,2013,24,25.7,21.7,241.4,158.99,6.36,76.05,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4214C2.laz,2013-07-12,C,NA,NA,NA,32
909096,339888.92,6922856.78,2013,17.2,9.2,10.9,92.62,8.82,4.8,78.99,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4214C2.laz,2013-07-12,C,NA,NA,NA,85
909097,340143.24,6922850.49,2013,27.6,22.2,18.5,244.99,184.81,59.66,0.52,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4214C2.laz,2013-07-12,C,NA,NA,NA,0
909102,343690.38,6922102.17,2013,27.5,29.3,21.9,280.53,254.12,26.13,0.27,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4214C4.laz,2013-07-12,C,NA,NA,NA,0
909103,343691.06,6922350.91,2013,12.2,15.1,11.4,71.43,71.43,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4214C4.laz,2013-07-12,C,NA,NA,NA,0
909104,343691.84,6922602.52,2013,17.3,23.4,18.3,150.07,22.87,112.49,14.71,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4214C4.laz,2013-07-12,C,NA,NA,NA,10
909107,344439.27,6922849.44,2013,17.7,25.5,19.1,160.75,160.26,0,0.48,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4214E2.laz,2013-07-12,C,NA,NA,NA,0
909108,344692.54,6922851.57,2013,15.4,20.5,16.5,120.58,67.35,18.13,35.1,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4214E2.laz,2013-07-12,C,NA,NA,NA,29
909111,347988.44,6921849.39,2013,20.1,16,14.7,147.26,141.41,1.83,4.01,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4214E4.laz,2013-07-12,C,NA,NA,NA,3
909114,347991.11,6922601.1,2013,2.6,7.8,5.7,9.3,9.3,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4214E4.laz,2013-07-12,C,NA,NA,NA,0
909115,348239.31,6922852.75,2013,18.4,15.3,14.5,132.72,131.52,0,1.19,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130114_BLOM_ahtari_block2_kesa/1/N4214E4.laz,2013-07-12,C,NA,NA,NA,1
909117,348738.26,6922850.84,2013,15.8,15,12.5,100.93,100.93,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130113_BLOM_ahtari_block3_kesa/1/N4214E4.laz,2013-07-14,C,NA,NA,NA,0
